0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,category
0.0,0.0,0.03494770518582648,0.06803969618117571,0.0,0.0,0.09741283912108521,0.0,0.036946800141035116,0.07930194278901835,0.07420094819457461,0.0,0.056457468470580696,0.1811278323085229,0.03721652652995394,0.07324838929586042,0.0,0.21540197946052464,0.04120492604363021,0.07505881246534811,0.02625976898111961,0.3660193056081644,0.07302318307973006,0.03536679244427807,0.0683042123177704,0.0369659435358501,0.04082803604372067,0.0,0.029118905228585082,0.019947880180647005,0.26440981245500317,0.0,0.0,0.06975744286576602,0.0,0.04039673537844404,0.08087077133921919,0.0,0.045674107929256004,0.09224973435404954,0.02902932100064656,0.0,0.04243177611721133,0.07184348585462082,0.0,0.03455432824917268,0.07374082647149896,0.0,0.03397048080177628,0.06394468650063266,0.13604619757910855,0.11977666393480318,0.5212395744268836,0.10068618548229714,0.0,0.0,0.0,0.09154297884824601,0.06989541037165296,0.10858806838593767,0.0,0.12572131001093945,0.034571268206645495,0.0,0.0,0.0,0.03568710336773645,0.039216455891072574,0.0,0.0,0.035349150154090375,0.0,0.3484167308031099,0.0,0.0,0.046654550465356104,0.06415300145429917,0.036530313798239435,0.0,0.24820029605408475,0.03503427816922436,0.07908815848816253,0.0,0.03153212710356798,0.18215163721344302,0.0,0.024776737638933732,0.03222626518871967,0.035191081034218266,0.024993713474979577,0.0,0.0,0.032211237073096144,0.10692366667780888,0.0,0.0,0.03747035906983367,0.0,0.0,0.0337579830527832,19
0.0932159602774145,0.0,0.07928868321382414,0.038591789416419296,0.14984873963150394,0.08072265347790772,0.0,0.0,0.08382419150471403,0.0,0.0,0.0,0.09606721619093213,0.159809747935087,0.0,0.04154613517483376,0.18312744180714582,0.24434993974944583,0.0,0.08514599703079298,0.029788830095439617,0.06387827539681418,0.08283679857786454,0.04011975017376404,0.0,0.0,0.09262986507697946,0.03691822605707435,0.06606441366968538,0.022628683972533016,0.049990659250481864,0.08711194195713107,0.0,0.07913217419828357,0.0,0.02291283460003229,0.0,0.0,0.0,0.03488240465225217,0.06586116669160189,0.0,0.09626839979530157,0.08149856135924667,0.0,0.03919809858254008,0.0,0.0,0.03853578763743419,0.10880735868486019,0.10288633454794098,0.03396837472102065,0.5912891744320165,0.2855436080232216,0.03970321400621875,0.07936714504906658,0.16976266365922887,0.03461515909630261,0.15857736642764828,0.0,0.0,0.0,0.0,0.07510236358988162,0.17441106791271138,0.029181123924467794,0.12144932344045702,0.22243385734360244,0.07670025716518158,0.0,0.08019947385793684,0.07992029403382071,0.04940507475410704,0.0,0.0,0.0,0.18193637402223725,0.0,0.0,0.031284003950042494,0.03974254916902539,0.02242921212919812,0.045483782648616654,0.0,0.1836720625619343,0.0,0.02810649356344842,0.07311433234675935,0.03992042483530181,0.028352628871014633,0.0,0.05005320772451092,0.0730802368462783,0.03032329551467808,0.06041535852270387,0.0,0.0,0.08921577963200385,0.0,0.0,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04068089112201048,0.21829182013389758,0.0,0.09131875595115026,0.031081719108404585,0.13295588246129786,0.04097787786561085,0.0,0.0,0.08624434386198108,0.0453693717364627,0.08264475857163317,0.08674127113029165,0.06200179494325237,0.0,0.0,0.0,0.12210590782941133,0.0,0.10750116220765349,0.32061856741973965,0.043927893005409065,0.19408855888310111,0.2536588564163356,0.0,0.038403798533831426,0.0,0.0444794999118186,0.0,0.0,0.15087071719382972,0.0,0.0,0.12740415668180435,0.0,0.15820893905404643,0.0,0.03804662000316388,0.040596784044666566,0.042804691594586164,0.037403765023876594,0.03520368231394085,0.39945583236096244,0.09891157162236028,0.04414765657814921,0.0,0.038536897217554066,0.038517832721647154,0.13731311357205667,0.06719661678042266,0.0,0.039854235191276996,0.11823820940782681,0.04614251576815321,0.19032636013075935,0.07289616568586411,0.0,0.0,0.07858776191827184,0.12953980043245664,0.11167067960058347,0.0,0.07784354386224593,0.03878628259535417,0.09590751456677467,0.037044848965489874,0.19490050274590323,0.0,0.0,0.0,0.03857507687539934,0.06073001770524224,0.0,0.043540668639986714,0.0,0.2430328248330938,0.28969936836378646,0.0,0.027280840624912733,0.03548326730344589,0.07749545457544853,0.05503949098320395,0.04565937797557513,0.0,0.035466720345844256,0.11773008828591397,0.1466015107357837,0.0,0.0,0.05772999182255914,0.0,0.18584895414849223,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08349336086393716,0.0,0.0,0.059441466661410904,0.16951213084874456,0.15673426251030187,0.3855992668711976,0.0679859216821757,0.1649358670454296,0.08676553533336827,0.0,0.0,0.41500830921692566,0.0,0.0,0.0,0.0,0.0,0.06852931490203275,0.0,0.042004407453785086,0.0,0.0,0.0,0.14688879352255724,0.0,0.08506372192295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07564069528714851,0.0,0.0,0.0,0.08186077608826865,0.2861276294176163,0.0,0.2864735432487281,0.0,0.0,0.0,0.36849469027149934,0.0,0.0,0.0,0.0,0.0,0.0,0.08824411555680814,0.0,0.06970423655217492,0.0,0.054167348873251094,0.0,0.08257839816684594,0.0,0.0,0.07443498220216813,0.14835173793127737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742124354600255,0.14754390759746555,0.12490241583900072,0.0,0.19919234065198554,0.17047027929448313,0.0,0.05217257040530057,0.0,0.0,0.15788837436542336,0.0,0.0,0.0,0.05628750048770489,0.0,0.0,0.07890162842144541,0.0,0.0,0.07108444918085954,19
0.0,0.0,0.027646075748265622,0.026912075979120945,0.0,0.05629213406490622,0.0,0.0,0.029227499485984684,0.21956681475516257,0.029349066318842328,0.0,0.17864720348230553,0.07960264797382376,0.0,0.0,0.0,0.10843509768717392,0.0,0.0,0.0207733113955196,0.0,0.0,0.0,0.027016701348799025,0.05848528649673358,0.0,0.025745012596892762,0.20731579079025406,0.015780166496172518,0.4183332590707759,0.21261701844656564,0.0,0.11036601912588045,0.0,0.015978319610926037,0.03198721430171994,0.0,0.14452563804490146,0.02432532770653147,0.06889266145263895,0.06865087307382686,0.0,0.1136664305364361,0.0,0.027334887115692336,0.11666828843443323,0.030753360289632492,0.0,0.0,0.23318109646959057,0.07106378029133989,0.0,0.0,0.0,0.0,0.05919219828753695,0.12069481691780669,0.16587645448959373,0.2004350751687407,0.05663276802084334,0.3315144576973288,0.19143801463665344,0.052372811567077425,0.0,0.04069905210859678,0.05646198270785227,0.18613773425949828,0.053487106445736926,0.0,0.0,0.08359891020226103,0.17226373091823893,0.0,0.11202221360862895,0.07381401607391481,0.0,0.0,0.0,0.021815974433060638,0.02771456102488235,0.04692319299783381,0.0,0.2494411492182112,0.11207363030968662,0.0,0.0,0.12746613314861777,0.02783860304309545,0.15817418449322806,0.0,0.06980944649887887,0.1528880300436982,0.04229204424924391,0.021065396855854016,0.0,0.0296416711669944,0.08295311433858087,0.0299399119326409,0.0,19
0.0,0.0,0.05272966979342775,0.153989111448164,0.049827253016814475,0.0,0.0,0.0,0.05574593699361604,0.05982603485704874,0.0559778027749582,0.0,0.042591976411571864,0.1821924260309034,0.0,0.0,0.0,0.08863691821363211,0.0,0.16987494781158513,0.03962116939763201,0.04248122471102389,0.0,0.053361995510818404,0.05152925695500194,0.055774820861153325,0.0,0.09820750152194441,0.043935080981286366,0.030097688229067714,0.0664909757152855,0.17379720843930851,0.0,0.0,0.06425189285209887,0.03047562788331133,0.0,0.0,0.0,0.0,0.043799914831383825,0.04364619293741304,0.0,0.0,0.0,0.0,0.0,0.0,0.2050208705695625,0.19296157995461685,0.23948018550371286,0.0,0.0,0.07595848261010489,0.10561594817459134,0.0,0.037632647498439635,0.32228360580813326,0.05272966979342775,0.49151836657522446,0.10801631249289351,0.0,0.052161695515726136,0.0,0.0,0.03881287887172287,0.16153585763003203,0.236681723004054,0.05100827847631439,0.0,0.05333537653452081,0.053149712460633616,0.06571210852066392,0.15229016076672625,0.10683061109463976,0.0,0.0,0.1102350711607051,0.0,0.04160985228253658,0.10572058505652676,0.02983237711515325,0.0,0.09515237931730378,0.21375928983885573,0.23786158227322343,0.03738354742643373,0.04862351656685573,0.053096879258345595,0.037710924120468864,0.0,0.06657416943847398,0.048600841899943195,0.08066408948805577,0.12053480179873749,0.0,0.0,0.0,0.0,0.0,19
0.1929839366743678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744967365401093,0.0,0.0,0.026518247891883968,0.07562338143730088,0.0,0.0,0.0,0.05518635122372796,0.0,0.035255356808350694,0.024668589729197703,0.026449292626197333,0.0,0.0,0.0,0.0,0.0767082201930704,0.03057255250420747,0.3556082405191623,0.03747832454256379,0.2069901804453627,0.18034685734294165,0.0,0.0,0.0,0.03794894357853236,0.0,0.05345831237315904,0.04290654005996795,0.028886657393974,0.05454064812200042,0.0,0.0,0.0,0.0,0.0,0.06927258940568987,0.0365200334859838,0.0,0.0,0.14910308136478997,0.11251894043180855,0.0,0.0,0.06575768797310952,0.06572515714515692,0.07029154028083853,0.05733069445304065,0.0,0.13601107257390405,0.0,0.11810337779844825,0.06495292722650856,0.0,0.0,0.09666135549778102,0.10057405823735,0.18420090856579982,0.06351666614868107,0.0,0.0,0.06618322835239479,0.12273931360291883,0.0,0.166284877230974,0.13148272156440158,0.0,0.034316803183437494,0.03291141804166533,0.07772029878894206,0.03291141804166533,0.03714795312146467,0.0,0.41470065875771345,0.114076251271182,0.0,0.02327542089506865,0.0,0.0,0.0,0.0,0.0,0.09077830721939424,0.5273349645399453,0.12507722592361306,0.07141047956314467,0.0,0.07388096336986867,0.0,0.0,19
0.046741793187427993,0.0,0.0,0.07740517543419448,0.05635461011511109,0.020238602719833673,0.0,0.0,0.02101621338103634,0.06766322975830727,0.04220725352072976,0.0,0.04817151416908658,0.10302979306759087,0.0,0.0,0.055095962020355736,0.1559418486743934,0.0,0.0,0.04481153221420495,0.032030836016510904,0.0,0.0,0.0971326268725728,0.042054205193153775,0.0,0.22214531701278925,0.06625408678100195,0.011346825835404481,0.6768114851142581,0.32760766206219166,0.0,0.0,0.0,0.0,0.0,0.0,0.20784409898893835,0.0,0.09907538441120792,0.03290922185584932,0.0,0.040866273208900294,0.0,0.0,0.0,0.0,0.019323212577578498,0.09093312350128188,0.1934657336418167,0.05109884856835086,0.0,0.0,0.0,0.0,0.15606255304529434,0.034714540360130074,0.0,0.020589153477631367,0.0,0.1668642577393451,0.21631450122378532,0.0564884887152069,0.0,0.0731622597350779,0.0,0.17845797782945763,0.019230116533520834,0.0,0.04021486459670678,0.04007487391740569,0.09909383670750693,0.019137792439009937,0.0,0.10615284506733276,0.0,0.0,0.01992832566946011,0.031373821357539855,0.0,0.033740410705845984,0.0,0.1255535354417257,0.10361215750132313,0.0,0.014093594116894948,0.0,0.0,0.0284340302039449,0.0,0.0,0.0,0.06082070939312148,0.04544160975773513,0.0,0.021314026077215043,0.029823973692944646,0.0,0.0,19
0.04955881435506276,0.0,0.04215429546782631,0.16414041729559042,0.03983398254245727,0.04291667420529684,0.0,0.0,0.08913125033271557,0.09565485086147239,0.1790039533385745,0.15005856568522263,0.0,0.19420295731023282,0.0,0.0,0.03894431324776832,0.16534010789124387,0.0,0.0,0.0,0.0679225227587838,0.0,0.042659802997594934,0.0,0.04458871613376172,0.0,0.19627792344098094,0.24586474268481076,0.04812269249843759,0.10631131380972772,0.13894073118104677,0.0,0.12621325958346918,0.0,0.09745394783570253,0.0,0.0,0.0,0.0,0.0700309544323341,0.0,0.0,0.0,0.0,0.04167980000296649,0.13342045939465433,0.0,0.0,0.15426152841866184,0.3555508176854898,0.14447589204529404,0.0,0.0,0.0,0.2109800508234987,0.030085106698003745,0.0,0.0,0.21830014754339266,0.0,0.20219518356063407,0.16680093264280405,0.039928613980916905,0.0,0.0,0.08609233091302013,0.1892132327479637,0.08155628702471891,0.0,0.042638522678634175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06652929989367305,0.042258720725573004,0.14309547292972427,0.0,0.0,0.3173635853430406,0.0,0.029885965719546447,0.0,0.0,0.030147684291722245,0.10003904379014841,0.0,0.0,0.32243117349717454,0.03212018122551799,0.0,0.0,0.0,0.0,0.08143847983369341,19
0.29500540298795436,0.0,0.06273225602747398,0.0,0.0,0.12773359223375944,0.043714795661214265,0.07666999329407996,0.03316034791868572,0.14234954060830257,0.0,0.0,0.17735020393678996,0.12643955753577252,0.0,0.0,0.0,0.08787579283553075,0.0,0.0,0.023568565406320494,0.0,0.0,0.031742265574919395,0.030652065079019155,0.0,0.0,0.0,0.10453874486615453,0.017903543595263506,0.6328321688231374,0.034460962298793814,0.0,0.0,0.0,0.01812836016671016,0.0725828191839147,0.0,0.0,0.05519708111680448,0.07816284878934693,0.051925683599019806,0.0,0.09672102770211607,0.0,0.15506532940134263,0.0,0.0,0.0,0.0,0.28490852245766135,0.0,0.0,0.0,0.0,0.0,0.022385697531506654,0.0,0.0,0.06497302632885688,0.0,0.0,0.0,0.0,0.0,0.046175511132211404,0.25623799828227006,0.10559220147793767,0.09102648653308115,0.06523845667505734,0.0,0.0,0.07817740623016846,0.030196488975782778,0.0,0.1674928404641805,0.0,0.0,0.0,0.024751529043130892,0.0,0.07098289545250322,0.0,0.0,0.1271542430566623,0.0,0.02223752090196626,0.318159509854273,0.0,0.022432260207826654,0.0,0.0,0.05782020765846006,0.023991428041421653,0.023899953847241463,0.0,0.0,0.0,0.03396862248914805,0.0,19
0.2693060029574261,0.06085825137602271,0.0,0.0,0.054115149645873085,0.0,0.15962632237082042,0.0,0.0,0.06497437913978324,0.0,0.0,0.0,0.13191402699081034,0.0,0.18004358216606267,0.21162607449681678,0.28879377064963285,0.0,0.0,0.04303077896696018,0.2306847852520839,0.0,0.05795407528277504,0.11192723991104137,0.0,0.0,0.053329386223779175,0.09543185056593613,0.03268775226202426,0.1444257462765835,0.06291779012016034,0.0,0.0,0.0,0.09929464682113656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1132454487555467,0.2416719817312535,0.06370390468415571,0.0556659981218264,0.3143504049367654,0.18577765165956198,0.04906824537264682,0.0,0.0,0.0,0.0,0.16348453728815637,0.25001271537132125,0.0,0.0,0.0,0.06867140766301794,0.0,0.16273112424246655,0.0629853882201664,0.08430586159833653,0.0,0.0642623568596352,0.0,0.0,0.0,0.0,0.14273396066773267,0.22052737114779128,0.11602394585540604,0.0,0.0,0.05986068878884387,0.05740919812549759,0.18076239380503556,0.05740919812549759,0.2915964876089938,0.0,0.0,0.1326596563407543,0.0,0.040600597881492236,0.0,0.0,0.04095614705821093,0.0,0.0,0.052783199415856276,0.04380282886778038,0.0,0.0,0.0,0.04295821041432913,0.06201889088042042,0.05531778699801673,19
0.0,0.0,0.03252519546681118,0.06332331138848854,0.0,0.03311342774968483,0.0,0.0,0.17192858444790543,0.3321219603341934,0.13811495381562602,0.0,0.3152636525579423,0.07492106174054178,0.0,0.0,0.03004845382058771,0.25514454780869616,0.0,0.0,0.024439490790102405,0.0,0.0,0.0,0.031784745880010706,0.03440353329998472,0.0,0.0,0.2981048075213039,0.037130260689460425,0.12304070879208548,0.03573439266242223,0.0,0.06492198707782752,0.0,0.07519301810625402,0.0,0.0,0.0,0.0,0.10806825052395863,0.0,0.0,0.10029514418816474,0.0,0.06431817337090873,0.03431462498204926,0.036180869349759955,0.0,0.029756080069322212,0.23212883648932028,0.3344219072005339,0.0,0.0,0.0,0.09767214443713583,0.023212912590112843,0.02839913011761842,0.03252519546681118,0.30318283825815884,0.06662760626415706,0.15600872449112016,0.06434970479336254,0.061615831081289284,0.0,0.02394091366166298,0.1992800396777995,0.036498044337687156,0.0,0.03382460140410121,0.0,0.0,0.04053314163627281,0.03131233494674914,0.03294811556097713,0.043420544073873434,0.0,0.0,0.0,0.051332336581532176,0.0,0.1288103510789757,0.03731601689554306,0.14673189442261642,0.07534454470014092,0.0,0.023059260413557808,0.05998480122543198,0.0327517009554764,0.09304478355790598,0.0,0.0,0.0,0.22390181459760766,0.02478312497445808,0.035373642692160305,0.0,0.1951862016881252,0.0,0.09425382795683897,19
